start_time,end_time,speaker
420.16,421.68,SPEAKER_02
421.68,421.92,SPEAKER_00
421.76,421.84,SPEAKER_02
421.92,422.0,SPEAKER_02
422.0,422.08,SPEAKER_00
422.16,422.32,SPEAKER_02
423.12,423.36,SPEAKER_00
423.36,423.44,SPEAKER_02
423.44,423.84,SPEAKER_00
423.68,423.76,SPEAKER_02
423.84,424.56,SPEAKER_02
424.56,424.96,SPEAKER_00
424.8,424.88,SPEAKER_02
424.96,425.12,SPEAKER_02
425.12,425.2,SPEAKER_00
425.2,425.44,SPEAKER_02
425.28,425.36,SPEAKER_00
425.44,425.6,SPEAKER_00
425.6,425.84,SPEAKER_02
425.68,425.76,SPEAKER_00
426.32,426.48,SPEAKER_02
426.48,427.36,SPEAKER_00
426.72,426.8,SPEAKER_02
427.36,427.68,SPEAKER_02
427.6,429.12,SPEAKER_00
427.76,427.92,SPEAKER_02
428.4,428.48,SPEAKER_02
428.72,428.88,SPEAKER_02
429.12,429.52,SPEAKER_02
429.92,435.92,SPEAKER_01
430.72,430.8,SPEAKER_02
430.88,430.96,SPEAKER_02
431.04,431.12,SPEAKER_02
431.2,431.28,SPEAKER_02
435.92,436.32,SPEAKER_02
436.8,437.28,SPEAKER_01
437.68,439.44,SPEAKER_01
439.76,440.88,SPEAKER_02
440.32,444.56,SPEAKER_01
444.96,445.92,SPEAKER_02
446.0,449.44,SPEAKER_02
450.48,450.56,SPEAKER_00
450.56,464.08,SPEAKER_02
464.08,464.16,SPEAKER_00
464.16,466.32,SPEAKER_02
466.56,471.12,SPEAKER_02
471.2,474.4,SPEAKER_02
475.84,480.64,SPEAKER_02
481.68,481.84,SPEAKER_01
486.24,486.8,SPEAKER_02
488.16,488.72,SPEAKER_01
492.72,496.96,SPEAKER_02
497.44,498.8,SPEAKER_02
499.36,504.0,SPEAKER_01
504.48,508.4,SPEAKER_01
509.04,509.36,SPEAKER_02
510.08,513.28,SPEAKER_01
514.72,516.08,SPEAKER_02
516.08,516.16,SPEAKER_01
517.04,518.48,SPEAKER_01
519.76,520.0,SPEAKER_01
520.24,523.04,SPEAKER_01
524.88,536.48,SPEAKER_02
536.72,537.52,SPEAKER_01
537.84,543.36,SPEAKER_02
543.12,545.84,SPEAKER_01
546.24,547.2,SPEAKER_01
547.2,549.6,SPEAKER_02
548.4,555.2,SPEAKER_01
555.44,558.32,SPEAKER_01
558.16,562.8,SPEAKER_02
564.16,564.48,SPEAKER_01
565.44,567.2,SPEAKER_02
568.08,568.16,SPEAKER_01
570.56,571.68,SPEAKER_01
571.76,572.24,SPEAKER_02
575.04,576.4,SPEAKER_01
577.52,581.52,SPEAKER_01
582.16,584.96,SPEAKER_01
586.72,588.32,SPEAKER_02
588.88,591.2,SPEAKER_02
590.56,591.28,SPEAKER_01
591.28,595.92,SPEAKER_02
596.48,598.56,SPEAKER_02
599.12,599.68,SPEAKER_02
609.76,611.44,SPEAKER_02
612.72,615.12,SPEAKER_02
615.44,616.64,SPEAKER_02
619.04,619.6,SPEAKER_02
622.64,625.76,SPEAKER_02
626.16,629.84,SPEAKER_02
630.72,650.72,SPEAKER_02
651.2,653.28,SPEAKER_02
653.44,665.2,SPEAKER_02
661.52,661.92,SPEAKER_01
665.52,671.6,SPEAKER_02
671.6,676.32,SPEAKER_01
676.8,683.28,SPEAKER_01
683.84,694.16,SPEAKER_01
694.56,698.08,SPEAKER_01
697.6,706.72,SPEAKER_02
706.72,709.68,SPEAKER_01
706.8,731.68,SPEAKER_02
732.56,750.96,SPEAKER_02
751.2,776.8,SPEAKER_02
755.36,756.4,SPEAKER_01
776.96,782.08,SPEAKER_01
782.32,788.56,SPEAKER_01
788.64,807.68,SPEAKER_01
807.84,809.44,SPEAKER_01
809.76,812.24,SPEAKER_01
813.44,822.0,SPEAKER_01
822.08,825.6,SPEAKER_01
825.84,827.2,SPEAKER_01
827.6,836.48,SPEAKER_01
837.2,837.76,SPEAKER_01
838.16,843.68,SPEAKER_01
841.28,842.16,SPEAKER_02
842.56,842.96,SPEAKER_02
843.04,843.12,SPEAKER_02
843.52,844.08,SPEAKER_02
844.08,844.96,SPEAKER_01
845.04,846.08,SPEAKER_01
846.4,850.16,SPEAKER_01
850.24,852.24,SPEAKER_01
852.08,854.32,SPEAKER_02
852.72,855.52,SPEAKER_01
854.48,871.28,SPEAKER_02
871.68,873.44,SPEAKER_02
874.16,902.56,SPEAKER_02
903.36,912.24,SPEAKER_02
913.12,914.64,SPEAKER_01
918.56,918.96,SPEAKER_01
921.12,922.0,SPEAKER_01
922.24,922.72,SPEAKER_01
923.2,930.08,SPEAKER_01
930.48,931.6,SPEAKER_01
932.0,935.36,SPEAKER_01
935.76,941.84,SPEAKER_01
941.52,945.44,SPEAKER_02
941.92,943.2,SPEAKER_01
945.28,949.68,SPEAKER_01
949.28,951.36,SPEAKER_02
950.4,956.32,SPEAKER_01
951.6,952.88,SPEAKER_02
958.56,963.28,SPEAKER_01
964.32,965.6,SPEAKER_01
966.88,968.0,SPEAKER_01
968.56,972.08,SPEAKER_01
973.04,974.72,SPEAKER_01
975.36,978.32,SPEAKER_01
979.12,981.2,SPEAKER_01
981.2,982.24,SPEAKER_02
983.04,999.52,SPEAKER_02
991.36,992.16,SPEAKER_01
992.4,993.76,SPEAKER_01
993.84,993.92,SPEAKER_01
995.2,995.28,SPEAKER_01
995.44,995.92,SPEAKER_01
996.72,997.04,SPEAKER_01
999.6,1002.8,SPEAKER_01
1002.56,1015.36,SPEAKER_02
1015.84,1018.24,SPEAKER_01
1017.84,1019.04,SPEAKER_02
1020.32,1022.48,SPEAKER_01
1023.12,1024.16,SPEAKER_01
1024.96,1025.76,SPEAKER_01
1025.76,1027.6,SPEAKER_02
1027.52,1028.56,SPEAKER_01
1028.88,1029.2,SPEAKER_01
1029.68,1030.88,SPEAKER_01
1031.36,1032.72,SPEAKER_01
1033.6,1035.76,SPEAKER_01
1037.68,1041.2,SPEAKER_01
1041.12,1041.52,SPEAKER_02
1041.6,1044.64,SPEAKER_01
1044.88,1047.2,SPEAKER_01
1048.72,1051.12,SPEAKER_01
1053.04,1057.68,SPEAKER_01
1058.24,1060.56,SPEAKER_01
1061.84,1063.44,SPEAKER_01
1067.28,1069.6,SPEAKER_00
1067.92,1068.0,SPEAKER_02
1068.72,1068.8,SPEAKER_02
1069.6,1069.68,SPEAKER_02
1069.68,1071.6,SPEAKER_00
1073.68,1074.72,SPEAKER_01
1074.8,1079.36,SPEAKER_02
1082.16,1083.6,SPEAKER_02
1084.72,1086.16,SPEAKER_01
1088.56,1091.6,SPEAKER_02
1092.4,1092.64,SPEAKER_00
1092.56,1094.0,SPEAKER_02
1092.88,1093.12,SPEAKER_00
1093.2,1093.28,SPEAKER_00
1094.0,1094.8,SPEAKER_00
1096.72,1097.36,SPEAKER_00
1097.52,1098.8,SPEAKER_01
1099.04,1100.56,SPEAKER_00
1106.16,1109.76,SPEAKER_01
1112.72,1112.8,SPEAKER_00
1112.8,1112.88,SPEAKER_02
1112.88,1113.12,SPEAKER_00
1112.96,1113.28,SPEAKER_02
1113.2,1118.32,SPEAKER_00
1118.48,1122.32,SPEAKER_00
1123.04,1123.36,SPEAKER_00
1124.16,1124.72,SPEAKER_00
1125.04,1132.64,SPEAKER_00
1133.36,1135.6,SPEAKER_00
1140.96,1141.68,SPEAKER_00
1146.48,1158.24,SPEAKER_00
1158.72,1160.24,SPEAKER_00
1160.72,1163.68,SPEAKER_00
1165.04,1165.2,SPEAKER_00
1165.28,1165.68,SPEAKER_00
1165.76,1166.0,SPEAKER_00
1166.24,1166.8,SPEAKER_00
1166.96,1167.76,SPEAKER_02
1167.76,1168.08,SPEAKER_00
1172.24,1172.56,SPEAKER_01
1173.44,1174.16,SPEAKER_01
1175.76,1176.56,SPEAKER_01
1177.44,1178.8,SPEAKER_01
1179.28,1181.04,SPEAKER_01
1181.2,1181.84,SPEAKER_01
1182.16,1197.84,SPEAKER_01
1198.96,1200.8,SPEAKER_01
1201.6,1211.2,SPEAKER_01
1211.92,1213.92,SPEAKER_01
1214.24,1216.4,SPEAKER_01
1216.88,1217.52,SPEAKER_01
1222.24,1223.2,SPEAKER_01
1224.88,1225.36,SPEAKER_01
1225.6,1226.72,SPEAKER_00
1228.0,1228.96,SPEAKER_00
1230.56,1230.96,SPEAKER_01
1232.64,1235.68,SPEAKER_01
1239.52,1241.92,SPEAKER_01
1242.64,1245.2,SPEAKER_01
1249.04,1250.56,SPEAKER_01
1251.04,1251.84,SPEAKER_00
1254.32,1254.64,SPEAKER_01
1255.04,1255.36,SPEAKER_01
1255.92,1256.16,SPEAKER_00
1256.64,1257.2,SPEAKER_00
1257.68,1260.56,SPEAKER_00
1261.04,1263.76,SPEAKER_00
1267.76,1268.16,SPEAKER_01
1270.08,1272.08,SPEAKER_01
1274.0,1277.44,SPEAKER_01
1279.36,1280.16,SPEAKER_01
1281.36,1283.28,SPEAKER_01
1283.84,1285.12,SPEAKER_01
1286.08,1286.96,SPEAKER_01
1287.44,1290.0,SPEAKER_01
1290.48,1292.32,SPEAKER_01
1292.88,1294.32,SPEAKER_01
1295.2,1296.08,SPEAKER_01
1297.44,1299.2,SPEAKER_01
1300.0,1300.96,SPEAKER_01
1301.68,1304.32,SPEAKER_01
1305.36,1306.48,SPEAKER_01
1307.52,1312.96,SPEAKER_01
1313.6,1314.48,SPEAKER_01
1314.64,1315.12,SPEAKER_01
1315.52,1318.08,SPEAKER_01
1319.36,1319.92,SPEAKER_01
1320.0,1321.12,SPEAKER_01
1321.36,1321.6,SPEAKER_00
1322.0,1324.24,SPEAKER_00
1324.48,1328.88,SPEAKER_00
1329.52,1334.08,SPEAKER_00
1334.32,1337.6,SPEAKER_00
1338.56,1342.08,SPEAKER_00
1343.68,1345.28,SPEAKER_01
1346.8,1346.96,SPEAKER_00
1346.8,1347.44,SPEAKER_01
1347.36,1351.76,SPEAKER_00
1350.08,1350.24,SPEAKER_01
1352.24,1353.68,SPEAKER_00
1353.6,1353.68,SPEAKER_01
1353.84,1358.32,SPEAKER_00
1358.8,1362.48,SPEAKER_00
1362.56,1370.56,SPEAKER_00
1370.88,1371.12,SPEAKER_01
1372.16,1373.12,SPEAKER_01
1373.36,1374.72,SPEAKER_01
1376.24,1376.48,SPEAKER_01
1376.8,1377.6,SPEAKER_01
1378.72,1379.76,SPEAKER_01
1381.92,1383.68,SPEAKER_01
1383.84,1384.16,SPEAKER_00
1384.64,1384.88,SPEAKER_00
1386.16,1389.44,SPEAKER_01
1388.0,1388.08,SPEAKER_00
1390.08,1390.48,SPEAKER_01
1390.88,1392.0,SPEAKER_01
1394.24,1394.32,SPEAKER_01
1397.84,1399.92,SPEAKER_01
1402.72,1403.84,SPEAKER_01
1405.04,1406.32,SPEAKER_00
1410.64,1413.52,SPEAKER_00
1414.0,1414.4,SPEAKER_00
1415.36,1417.84,SPEAKER_00
1418.4,1420.24,SPEAKER_00
1420.72,1422.8,SPEAKER_00
1423.36,1423.52,SPEAKER_00
1423.84,1428.72,SPEAKER_00
1429.36,1431.44,SPEAKER_00
1432.8,1433.36,SPEAKER_00
1434.72,1435.28,SPEAKER_00
1436.24,1436.48,SPEAKER_01
1437.28,1438.16,SPEAKER_00
1440.96,1442.24,SPEAKER_01
1442.4,1442.56,SPEAKER_00
1447.52,1447.84,SPEAKER_01
1448.64,1450.08,SPEAKER_01
1451.92,1454.24,SPEAKER_01
1455.2,1455.92,SPEAKER_01
1457.68,1460.16,SPEAKER_01
1462.48,1464.16,SPEAKER_01
1464.88,1466.64,SPEAKER_01
1467.44,1468.88,SPEAKER_01
1469.76,1470.4,SPEAKER_01
1471.2,1474.0,SPEAKER_01
1474.8,1475.84,SPEAKER_01
1476.48,1477.92,SPEAKER_01
1478.64,1479.44,SPEAKER_01
1479.76,1480.96,SPEAKER_01
1481.92,1482.8,SPEAKER_01
1483.6,1484.4,SPEAKER_01
1486.08,1486.48,SPEAKER_00
1487.2,1487.6,SPEAKER_00
1488.48,1490.24,SPEAKER_00
1491.6,1492.16,SPEAKER_00
1492.8,1493.76,SPEAKER_01
1494.24,1494.88,SPEAKER_00
1496.72,1499.68,SPEAKER_00
1500.32,1500.8,SPEAKER_01
1501.36,1503.28,SPEAKER_00
1510.32,1511.36,SPEAKER_01
1517.04,1519.44,SPEAKER_00
1520.16,1522.24,SPEAKER_00
1527.12,1528.16,SPEAKER_01
1529.28,1530.96,SPEAKER_01
1532.56,1533.36,SPEAKER_01
1534.24,1535.2,SPEAKER_01
1536.96,1537.36,SPEAKER_01
1537.6,1538.32,SPEAKER_00
1542.96,1543.6,SPEAKER_01
1544.96,1545.36,SPEAKER_00
1549.04,1549.52,SPEAKER_00
1554.32,1555.12,SPEAKER_00
1558.56,1562.64,SPEAKER_03
1562.96,1564.72,SPEAKER_03
1565.36,1566.88,SPEAKER_03
1567.28,1568.96,SPEAKER_03
