frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
3907, 1, 162.750, 0.98, 1, 0.00, 0.00, 0.63, 0.00, 0.00, 0.00, 0.85, 0.00, 0.00, 0.00, 0.67, 0.00, 0.71, 0.00, 0.00, 0.38, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3907, 2, 162.750, 0.93, 1, 0.07, 0.00, 0.64, 0.00, 0.14, 0.00, 0.14, 0.00, 0.74, 1.10, 0.75, 1.09, 0.00, 0.58, 0.00, 0.00, 0.00, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
3908, 1, 162.792, 0.98, 1, 0.00, 0.00, 0.60, 0.00, 0.00, 0.10, 0.76, 0.00, 0.00, 0.00, 0.66, 0.00, 0.66, 0.01, 0.00, 0.40, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3908, 2, 162.792, 0.93, 1, 0.12, 0.00, 0.62, 0.00, 0.22, 0.00, 0.02, 0.00, 0.80, 1.36, 0.75, 1.06, 0.01, 0.59, 0.00, 0.00, 0.00, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0
3909, 1, 162.833, 0.98, 1, 0.00, 0.00, 0.56, 0.00, 0.00, 0.00, 0.81, 0.00, 0.00, 0.00, 0.66, 0.00, 0.66, 0.00, 0.00, 0.48, 0.00, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3909, 2, 162.833, 0.93, 1, 0.28, 0.00, 0.46, 0.00, 0.05, 0.00, 0.04, 0.00, 0.71, 1.30, 0.71, 1.02, 0.03, 0.69, 0.00, 0.00, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
3910, 1, 162.875, 0.98, 1, 0.00, 0.00, 0.62, 0.00, 0.00, 0.00, 0.80, 0.00, 0.00, 0.00, 0.69, 0.00, 0.70, 0.13, 0.00, 0.59, 0.00, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
3910, 2, 162.875, 0.93, 1, 0.11, 0.00, 0.61, 0.00, 0.09, 0.00, 0.45, 0.00, 0.74, 1.35, 0.72, 1.01, 0.00, 0.68, 0.00, 0.00, 0.00, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0
3911, 1, 162.917, 0.98, 1, 0.00, 0.00, 1.12, 0.00, 0.00, 0.48, 0.81, 0.00, 0.00, 0.00, 0.79, 0.00, 0.94, 0.00, 0.07, 0.42, 0.26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3911, 2, 162.917, 0.93, 1, 0.09, 0.00, 0.63, 0.00, 0.22, 0.00, 0.13, 0.00, 0.74, 1.43, 0.74, 1.17, 0.00, 0.74, 0.00, 0.00, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0
3912, 1, 162.958, 0.98, 1, 0.00, 0.00, 1.42, 0.00, 0.00, 1.20, 1.16, 0.00, 0.00, 0.02, 0.85, 0.00, 0.97, 0.00, 0.23, 0.71, 1.50, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3912, 2, 162.958, 0.93, 1, 0.11, 0.00, 0.58, 0.00, 0.13, 0.00, 0.30, 0.00, 0.81, 1.41, 0.78, 0.98, 0.00, 0.76, 0.00, 0.00, 0.00, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0
3913, 1, 163.000, 0.98, 1, 0.00, 0.00, 1.20, 0.00, 0.00, 0.40, 0.77, 0.00, 0.00, 0.00, 0.79, 0.00, 0.82, 0.00, 0.08, 0.60, 0.23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3913, 2, 163.000, 0.93, 1, 0.36, 0.00, 0.68, 0.00, 0.30, 0.00, 0.21, 0.00, 0.74, 1.15, 0.84, 0.81, 0.23, 0.68, 0.00, 0.24, 0.00, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
3914, 1, 163.042, 0.98, 1, 0.00, 0.00, 0.79, 0.00, 0.00, 0.00, 0.73, 0.00, 0.00, 0.00, 0.94, 0.00, 0.77, 0.00, 0.11, 0.51, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3914, 2, 163.042, 0.93, 1, 0.31, 0.00, 0.45, 0.00, 0.24, 0.00, 0.29, 0.00, 0.73, 1.23, 0.87, 0.79, 0.00, 0.82, 0.00, 0.35, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
3915, 1, 163.083, 0.98, 1, 0.00, 0.00, 0.79, 0.00, 0.00, 0.00, 0.71, 0.00, 0.00, 0.00, 0.73, 0.00, 0.82, 0.00, 0.00, 0.38, 0.00, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3915, 2, 163.083, 0.93, 1, 0.00, 0.00, 0.57, 0.00, 0.12, 0.00, 0.34, 0.00, 0.64, 1.19, 0.84, 0.97, 0.00, 0.84, 0.00, 0.34, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
3916, 1, 163.125, 0.98, 1, 0.00, 0.00, 0.86, 0.00, 0.00, 0.00, 0.80, 0.00, 0.00, 0.00, 0.69, 0.00, 0.61, 0.00, 0.00, 0.45, 0.00, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3916, 2, 163.125, 0.93, 1, 0.00, 0.00, 0.56, 0.00, 0.23, 0.00, 0.39, 0.00, 0.74, 1.06, 0.78, 0.75, 0.00, 0.78, 0.00, 0.35, 0.00, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
3917, 1, 163.167, 0.98, 1, 0.00, 0.00, 0.74, 0.00, 0.00, 0.00, 0.69, 0.00, 0.00, 0.00, 0.68, 0.00, 0.70, 0.00, 0.00, 0.24, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3917, 2, 163.167, 0.93, 1, 0.04, 0.00, 0.60, 0.00, 0.14, 0.00, 0.25, 0.00, 0.71, 1.01, 0.85, 0.79, 0.00, 0.76, 0.00, 0.19, 0.00, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
3918, 1, 163.208, 0.98, 1, 0.00, 0.00, 0.88, 0.00, 0.00, 0.00, 0.64, 0.00, 0.00, 0.00, 0.74, 0.00, 0.78, 0.00, 0.00, 0.83, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3918, 2, 163.208, 0.93, 1, 0.29, 0.00, 0.67, 0.00, 0.12, 0.00, 0.46, 0.00, 0.65, 1.06, 0.95, 0.76, 0.00, 0.82, 0.00, 0.46, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
3919, 1, 163.250, 0.98, 1, 0.00, 0.00, 0.84, 0.00, 0.00, 0.00, 0.78, 0.00, 0.00, 0.00, 0.80, 0.00, 0.52, 0.00, 0.00, 0.57, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3919, 2, 163.250, 0.93, 1, 0.45, 0.08, 0.80, 0.00, 0.16, 0.00, 0.50, 0.00, 0.67, 1.21, 0.94, 0.82, 0.00, 0.81, 0.00, 0.26, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
3920, 1, 163.292, 0.98, 1, 0.00, 0.00, 0.97, 0.00, 0.00, 0.00, 0.61, 0.00, 0.00, 0.00, 0.86, 0.00, 0.78, 0.00, 0.00, 0.56, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3920, 2, 163.292, 0.93, 1, 0.27, 0.00, 0.57, 0.00, 0.10, 0.00, 0.45, 0.00, 0.69, 1.16, 0.86, 0.85, 0.00, 0.83, 0.00, 0.26, 0.00, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
3921, 1, 163.333, 0.98, 1, 0.00, 0.00, 1.09, 0.00, 0.00, 0.00, 0.70, 0.00, 0.00, 0.00, 0.78, 0.10, 0.92, 0.00, 0.00, 0.71, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3921, 2, 163.333, 0.93, 1, 0.20, 0.02, 1.01, 0.00, 0.20, 0.00, 0.49, 0.00, 0.74, 1.02, 0.85, 0.82, 0.00, 0.82, 0.00, 0.00, 0.00, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
3922, 1, 163.375, 0.98, 1, 0.00, 0.00, 1.03, 0.00, 0.00, 0.00, 0.70, 0.00, 0.00, 0.00, 0.90, 0.12, 0.87, 0.00, 0.00, 0.72, 0.00, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3922, 2, 163.375, 0.93, 1, 0.19, 0.00, 0.71, 0.00, 0.08, 0.00, 0.25, 0.00, 0.58, 1.06, 0.83, 0.92, 0.09, 0.77, 0.00, 0.22, 0.00, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
3923, 1, 163.417, 0.98, 1, 0.00, 0.00, 0.91, 0.00, 0.00, 0.00, 0.78, 0.00, 0.00, 0.00, 0.92, 0.10, 0.79, 0.00, 0.00, 0.75, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3923, 2, 163.417, 0.93, 1, 0.07, 0.00, 0.52, 0.00, 0.10, 0.00, 0.46, 0.00, 0.56, 1.10, 0.87, 0.91, 0.00, 0.71, 0.00, 0.04, 0.00, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
3924, 1, 163.458, 0.98, 1, 0.00, 0.00, 1.06, 0.00, 0.00, 0.00, 0.79, 0.00, 0.00, 0.00, 0.85, 0.12, 0.98, 0.00, 0.00, 0.64, 0.00, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3924, 2, 163.458, 0.93, 1, 0.00, 0.00, 0.74, 0.00, 0.13, 0.00, 0.34, 0.00, 0.62, 1.04, 0.86, 0.91, 0.00, 0.81, 0.00, 0.30, 0.00, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
3925, 1, 163.500, 0.98, 1, 0.00, 0.00, 0.89, 0.00, 0.00, 0.00, 0.70, 0.00, 0.00, 0.00, 0.79, 0.17, 0.78, 0.00, 0.00, 0.71, 0.00, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3925, 2, 163.500, 0.93, 1, 0.18, 0.00, 0.71, 0.00, 0.12, 0.00, 0.40, 0.00, 0.60, 1.13, 0.76, 0.82, 0.00, 0.68, 0.00, 0.00, 0.00, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
3926, 1, 163.542, 0.98, 1, 0.00, 0.00, 1.10, 0.00, 0.00, 0.23, 0.61, 0.00, 0.00, 0.02, 0.87, 0.22, 0.80, 0.00, 0.00, 0.48, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
3926, 2, 163.542, 0.93, 1, 0.23, 0.00, 0.28, 0.00, 0.00, 0.00, 0.16, 0.00, 0.51, 1.15, 0.93, 0.82, 0.05, 0.74, 0.00, 0.29, 0.00, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
3927, 1, 163.583, 0.98, 1, 0.00, 0.00, 1.11, 0.03, 0.00, 0.60, 0.78, 0.00, 0.00, 0.18, 0.87, 0.18, 0.93, 0.00, 0.00, 0.72, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3927, 2, 163.583, 0.98, 1, 0.31, 0.00, 0.61, 0.00, 0.05, 0.06, 0.42, 0.00, 0.57, 1.15, 0.83, 0.95, 0.00, 0.80, 0.00, 0.00, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
3928, 1, 163.625, 0.98, 1, 0.00, 0.00, 1.22, 0.00, 0.00, 0.28, 0.80, 0.00, 0.00, 0.31, 0.81, 0.03, 0.92, 0.00, 0.00, 0.60, 0.00, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3928, 2, 163.625, 0.93, 1, 0.25, 0.00, 0.54, 0.00, 0.00, 0.00, 0.25, 0.00, 0.56, 1.16, 0.80, 1.21, 0.13, 0.80, 0.00, 0.00, 0.00, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
3929, 1, 163.667, 0.98, 1, 0.00, 0.00, 1.15, 0.04, 0.00, 0.00, 0.77, 0.00, 0.00, 0.00, 0.61, 0.00, 0.47, 0.00, 0.01, 0.55, 0.01, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
3929, 2, 163.667, 0.93, 1, 0.10, 0.00, 0.61, 0.00, 0.03, 0.00, 0.33, 0.00, 0.49, 1.18, 0.75, 1.13, 0.00, 0.78, 0.00, 0.00, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
3930, 1, 163.708, 0.98, 1, 0.00, 0.00, 1.31, 0.12, 0.00, 0.00, 0.77, 0.00, 0.00, 0.00, 0.67, 0.00, 0.41, 0.00, 0.00, 0.45, 0.00, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
3930, 2, 163.708, 0.93, 1, 0.11, 0.00, 0.59, 0.00, 0.03, 0.00, 0.36, 0.00, 0.41, 1.31, 0.73, 1.21, 0.10, 0.79, 0.00, 0.00, 0.00, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
3931, 1, 163.750, 0.93, 1, 0.00, 0.00, 1.44, 0.18, 0.00, 0.00, 0.69, 0.00, 0.00, 0.00, 0.67, 0.00, 0.35, 0.00, 0.09, 0.44, 0.03, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
3931, 2, 163.750, 0.93, 1, 0.23, 0.00, 0.84, 0.00, 0.00, 0.00, 0.26, 0.00, 0.48, 1.30, 0.87, 1.23, 0.21, 0.76, 0.00, 0.05, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0
3932, 1, 163.792, 0.93, 1, 0.00, 0.00, 1.42, 0.00, 0.00, 0.01, 0.65, 0.00, 0.00, 0.00, 0.78, 0.00, 0.19, 0.00, 0.06, 0.35, 0.07, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
3932, 2, 163.792, 0.98, 1, 0.00, 0.00, 0.73, 0.00, 0.02, 0.00, 0.39, 0.00, 0.51, 1.11, 0.85, 1.03, 0.32, 0.63, 0.00, 0.01, 0.00, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
3933, 1, 163.833, 0.98, 1, 0.00, 0.00, 1.38, 0.36, 0.00, 0.10, 0.64, 0.00, 0.00, 0.00, 0.58, 0.00, 0.39, 0.00, 0.10, 0.51, 0.09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0
3933, 2, 163.833, 0.98, 1, 0.17, 0.00, 1.02, 0.00, 0.31, 0.23, 0.52, 0.00, 0.43, 1.01, 0.92, 1.07, 0.23, 0.73, 0.00, 0.03, 0.89, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
3934, 1, 163.875, 0.98, 1, 0.00, 0.00, 1.43, 0.30, 0.00, 0.22, 0.43, 0.00, 0.00, 0.00, 0.74, 0.00, 0.21, 0.04, 0.00, 0.11, 0.03, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
3934, 2, 163.875, 0.98, 1, 0.00, 0.00, 0.87, 0.00, 0.23, 0.00, 0.73, 0.00, 0.44, 1.01, 0.81, 1.12, 0.14, 0.61, 0.00, 0.00, 1.23, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
3935, 1, 163.917, 0.98, 1, 0.00, 0.00, 1.24, 0.22, 0.00, 0.39, 0.49, 0.00, 0.00, 0.00, 0.78, 0.00, 0.68, 0.00, 0.00, 0.49, 0.03, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
3935, 2, 163.917, 0.93, 1, 0.14, 0.00, 0.78, 0.00, 0.00, 0.00, 0.41, 0.00, 0.48, 1.06, 0.82, 1.13, 0.36, 0.51, 0.00, 0.00, 1.32, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
3936, 1, 163.958, 0.98, 1, 0.00, 0.00, 1.28, 0.50, 0.00, 0.22, 0.62, 0.00, 0.00, 0.00, 0.91, 0.30, 0.91, 0.05, 0.00, 0.21, 0.03, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
3936, 2, 163.958, 0.98, 1, 0.05, 0.00, 1.15, 0.00, 0.11, 0.00, 0.61, 0.00, 0.38, 1.04, 0.69, 0.94, 0.13, 0.51, 0.00, 0.00, 1.18, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
3937, 1, 164.000, 0.98, 1, 0.00, 0.00, 1.11, 0.36, 0.00, 0.42, 0.74, 0.00, 0.00, 0.00, 0.96, 0.28, 0.63, 0.06, 0.00, 0.00, 0.05, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
3937, 2, 164.000, 0.98, 1, 0.24, 0.00, 1.15, 0.00, 0.29, 0.04, 0.75, 0.00, 0.46, 1.13, 0.77, 1.18, 0.10, 0.64, 0.00, 0.00, 1.08, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
3938, 1, 164.042, 0.98, 1, 0.00, 0.00, 1.20, 0.59, 0.00, 0.42, 0.70, 0.00, 0.00, 0.06, 0.87, 0.41, 0.91, 0.14, 0.00, 0.15, 0.04, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
3938, 2, 164.042, 0.98, 1, 0.09, 0.00, 1.13, 0.00, 0.49, 0.53, 0.94, 0.00, 0.47, 1.16, 0.80, 1.26, 0.20, 0.63, 0.00, 0.04, 0.78, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
3939, 1, 164.083, 0.98, 1, 0.00, 0.00, 1.39, 0.31, 0.00, 0.09, 0.61, 0.00, 0.00, 0.00, 0.81, 0.00, 0.65, 0.20, 0.00, 0.15, 0.03, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
3939, 2, 164.083, 0.98, 1, 0.03, 0.00, 1.18, 0.00, 0.27, 0.06, 0.68, 0.00, 0.44, 1.00, 0.83, 1.17, 0.21, 0.57, 0.00, 0.00, 0.11, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
3940, 1, 164.125, 0.93, 1, 0.00, 0.00, 1.16, 0.19, 0.00, 0.59, 0.37, 0.00, 0.00, 0.00, 0.70, 0.00, 0.32, 0.02, 0.01, 0.00, 0.06, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3940, 2, 164.125, 0.98, 1, 0.12, 0.00, 0.49, 0.00, 0.10, 0.00, 0.35, 0.00, 0.53, 1.00, 0.87, 0.91, 0.00, 0.71, 0.00, 0.00, 0.00, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
3941, 1, 164.167, 0.93, 1, 0.00, 0.00, 1.09, 0.00, 0.00, 0.16, 0.53, 0.00, 0.00, 0.25, 0.37, 0.00, 0.73, 0.25, 0.49, 0.75, 0.05, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0
3941, 2, 164.167, 0.93, 1, 0.00, 0.00, 0.65, 0.00, 0.00, 0.00, 0.31, 0.00, 0.35, 1.04, 1.05, 1.09, 0.17, 0.73, 0.00, 0.23, 0.00, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
