frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
8826, 0, 368.076, 0.98, 1, 0.28, 0.00, 2.15, 0.90, 0.62, 0.00, 1.51, 1.85, 0.38, 0.93, 0.28, 0.22, 0.32, 0.00, 0.00, 0.87, 0.00, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0
8826, 1, 368.076, 0.98, 1, 0.00, 0.05, 0.20, 0.00, 0.40, 0.18, 0.00, 1.15, 0.78, 0.00, 0.00, 0.00, 0.31, 0.00, 2.63, 1.38, 0.00, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
8827, 0, 368.118, 0.98, 1, 0.36, 0.00, 2.23, 0.63, 0.72, 0.00, 1.62, 2.16, 0.55, 1.12, 0.22, 0.14, 0.04, 0.00, 0.00, 1.16, 0.00, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0
8827, 1, 368.118, 0.98, 1, 0.00, 0.07, 0.14, 0.10, 0.26, 0.24, 0.00, 0.97, 0.65, 0.00, 0.00, 0.00, 0.31, 0.00, 2.29, 1.36, 0.00, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
8828, 0, 368.159, 0.98, 1, 0.26, 0.00, 2.21, 0.59, 0.73, 0.00, 1.69, 2.22, 0.62, 1.20, 0.21, 0.27, 0.25, 0.00, 0.04, 1.35, 0.00, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0
8828, 1, 368.159, 0.98, 1, 0.00, 0.12, 0.00, 0.00, 0.17, 0.00, 0.00, 0.55, 0.48, 0.00, 0.07, 0.00, 0.59, 0.00, 1.65, 1.67, 0.00, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
8829, 0, 368.201, 0.98, 1, 0.23, 0.00, 2.21, 0.74, 1.13, 0.18, 1.71, 2.23, 0.83, 0.91, 0.43, 0.15, 0.03, 0.00, 0.09, 0.73, 0.00, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0
8829, 1, 368.201, 0.98, 1, 0.00, 0.01, 0.04, 0.00, 0.14, 0.00, 0.00, 0.35, 0.55, 0.00, 0.26, 0.03, 0.40, 0.00, 1.02, 1.37, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
8830, 0, 368.243, 0.98, 1, 0.48, 0.00, 1.98, 0.70, 1.28, 0.00, 1.64, 2.13, 1.18, 0.80, 0.49, 0.00, 0.00, 0.00, 0.29, 0.72, 0.00, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
8830, 1, 368.243, 0.98, 1, 0.00, 0.01, 0.00, 0.00, 0.25, 0.00, 0.00, 0.23, 0.48, 0.00, 0.30, 0.14, 0.55, 0.00, 0.89, 1.03, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
8831, 0, 368.285, 0.98, 1, 0.45, 0.00, 2.00, 0.62, 1.56, 0.12, 1.67, 1.88, 1.61, 0.85, 0.36, 0.00, 0.00, 0.00, 0.55, 0.72, 0.00, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8831, 1, 368.285, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.16, 0.00, 0.00, 0.30, 0.41, 0.00, 0.27, 0.03, 0.39, 0.00, 1.13, 1.26, 0.00, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
8832, 0, 368.326, 0.98, 1, 0.32, 0.00, 1.77, 0.39, 1.60, 0.13, 1.25, 2.23, 2.27, 0.96, 0.05, 0.00, 0.00, 0.00, 1.16, 0.69, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8832, 1, 368.326, 0.98, 1, 0.00, 0.23, 0.00, 0.36, 0.13, 0.00, 0.00, 0.43, 0.31, 0.00, 0.20, 0.00, 0.43, 0.00, 1.14, 1.29, 0.00, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
8833, 0, 368.368, 0.98, 1, 0.16, 0.00, 1.62, 0.59, 1.84, 0.16, 1.02, 2.16, 2.51, 1.16, 0.13, 0.00, 0.00, 0.00, 1.38, 0.65, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8833, 1, 368.368, 0.98, 1, 0.00, 0.16, 0.00, 0.38, 0.00, 0.00, 0.00, 0.16, 0.40, 0.00, 0.06, 0.00, 0.32, 0.00, 1.11, 1.48, 0.00, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
8834, 0, 368.410, 0.98, 1, 0.21, 0.00, 1.59, 0.57, 1.98, 0.06, 1.11, 2.22, 2.64, 1.06, 0.01, 0.00, 0.00, 0.00, 1.30, 0.30, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8834, 1, 368.410, 0.98, 1, 0.00, 0.11, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.47, 0.00, 0.35, 0.00, 0.71, 1.19, 0.00, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
8835, 0, 368.451, 0.98, 1, 0.19, 0.00, 1.55, 0.78, 1.94, 0.10, 1.02, 2.13, 2.66, 1.08, 0.00, 0.00, 0.00, 0.00, 1.31, 0.59, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8835, 1, 368.451, 0.98, 1, 0.00, 0.05, 0.00, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.59, 0.25, 0.33, 0.00, 0.10, 1.03, 0.00, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8836, 0, 368.493, 0.98, 1, 0.14, 0.00, 1.51, 0.72, 1.96, 0.00, 1.00, 2.07, 2.68, 1.45, 0.02, 0.00, 0.00, 0.00, 1.37, 0.48, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8836, 1, 368.493, 0.98, 1, 0.00, 0.21, 0.00, 0.17, 0.00, 0.00, 0.00, 0.12, 0.04, 0.00, 0.64, 0.94, 0.50, 0.00, 0.00, 0.66, 0.00, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8837, 0, 368.535, 0.98, 1, 0.03, 0.00, 1.70, 0.55, 1.85, 0.00, 0.96, 2.02, 2.71, 1.31, 0.00, 0.00, 0.00, 0.00, 1.43, 0.22, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8837, 1, 368.535, 0.98, 1, 0.00, 0.29, 0.00, 0.35, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 0.61, 0.57, 0.69, 0.00, 0.02, 0.42, 0.00, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
8838, 0, 368.577, 0.98, 1, 0.00, 0.00, 1.59, 0.48, 1.93, 0.00, 0.97, 1.93, 2.65, 1.48, 0.04, 0.00, 0.00, 0.00, 1.49, 0.52, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8838, 1, 368.577, 0.98, 1, 0.15, 0.06, 0.00, 0.00, 0.16, 0.00, 0.00, 0.18, 0.22, 0.00, 0.50, 0.05, 0.74, 0.00, 0.74, 0.62, 0.00, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
8839, 0, 368.618, 0.98, 1, 0.05, 0.00, 1.61, 0.49, 1.92, 0.00, 1.04, 1.93, 2.65, 1.35, 0.00, 0.00, 0.00, 0.00, 1.44, 0.50, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8839, 1, 368.618, 0.98, 1, 0.01, 0.00, 0.00, 0.00, 0.34, 0.00, 0.00, 0.52, 0.55, 0.00, 0.39, 0.00, 0.52, 0.00, 1.65, 0.58, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
8840, 0, 368.660, 0.98, 1, 0.12, 0.00, 1.38, 0.47, 1.86, 0.08, 0.76, 1.89, 2.67, 1.28, 0.11, 0.00, 0.00, 0.00, 1.49, 0.33, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8840, 1, 368.660, 0.98, 1, 0.03, 0.08, 0.00, 0.00, 0.35, 0.00, 0.00, 0.56, 0.71, 0.03, 0.25, 0.00, 0.43, 0.00, 1.91, 0.49, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
8841, 0, 368.702, 0.98, 1, 0.00, 0.00, 1.50, 0.57, 1.90, 0.00, 0.85, 2.02, 2.71, 1.39, 0.00, 0.00, 0.00, 0.00, 1.48, 0.26, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8841, 1, 368.702, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.47, 0.00, 0.00, 0.84, 0.79, 0.06, 0.09, 0.00, 0.46, 0.00, 2.36, 1.25, 0.00, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
8842, 0, 368.743, 0.98, 1, 0.00, 0.00, 1.49, 0.52, 1.94, 0.00, 0.79, 1.90, 2.73, 1.10, 0.04, 0.00, 0.00, 0.00, 1.50, 0.05, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8842, 1, 368.743, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.44, 0.08, 0.00, 0.83, 0.83, 0.07, 0.10, 0.00, 0.23, 0.00, 2.38, 1.34, 0.00, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8843, 0, 368.785, 0.98, 1, 0.10, 0.00, 1.52, 0.59, 1.96, 0.00, 0.79, 1.98, 2.72, 1.28, 0.02, 0.00, 0.00, 0.00, 1.53, 0.19, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8843, 1, 368.785, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.48, 0.00, 0.00, 0.83, 0.79, 0.12, 0.06, 0.00, 0.07, 0.00, 2.44, 1.44, 0.00, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8844, 0, 368.827, 0.98, 1, 0.01, 0.00, 1.47, 0.51, 1.87, 0.00, 0.87, 2.00, 2.64, 1.27, 0.12, 0.00, 0.00, 0.00, 1.46, 0.19, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8844, 1, 368.827, 0.98, 1, 0.00, 0.00, 0.00, 0.08, 0.48, 0.04, 0.00, 0.96, 0.82, 0.22, 0.09, 0.00, 0.29, 0.00, 2.28, 1.29, 0.00, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
8845, 0, 368.868, 0.98, 1, 0.00, 0.00, 1.49, 0.61, 1.94, 0.00, 0.96, 2.10, 2.69, 1.35, 0.05, 0.00, 0.00, 0.00, 1.52, 0.28, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8845, 1, 368.868, 0.98, 1, 0.00, 0.05, 0.00, 0.02, 0.39, 0.00, 0.00, 0.86, 0.74, 0.37, 0.08, 0.00, 0.49, 0.00, 2.18, 1.45, 0.00, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
8846, 0, 368.910, 0.98, 1, 0.00, 0.00, 1.45, 0.26, 1.83, 0.00, 0.74, 2.05, 2.91, 1.47, 0.00, 0.00, 0.00, 0.00, 1.64, 0.10, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8846, 1, 368.910, 0.98, 1, 0.00, 0.04, 0.00, 0.00, 0.25, 0.00, 0.00, 0.48, 0.56, 0.00, 0.17, 0.00, 0.50, 0.00, 1.72, 1.22, 0.00, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
8847, 0, 368.952, 0.98, 1, 0.00, 0.00, 1.62, 0.00, 1.95, 0.00, 0.79, 2.01, 2.94, 1.36, 0.00, 0.00, 0.00, 0.00, 1.67, 0.12, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8847, 1, 368.952, 0.98, 1, 0.00, 0.12, 0.00, 0.00, 0.17, 0.16, 0.00, 0.50, 0.40, 0.00, 0.41, 0.17, 0.69, 0.00, 1.12, 1.38, 0.00, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
8848, 0, 368.994, 0.98, 1, 0.00, 0.00, 1.37, 0.00, 1.98, 0.00, 0.87, 2.10, 2.95, 1.39, 0.00, 0.00, 0.00, 0.00, 1.78, 0.35, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8848, 1, 368.994, 0.98, 1, 0.00, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.30, 0.27, 0.00, 0.42, 0.00, 0.69, 0.00, 0.94, 1.11, 0.00, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
8849, 0, 369.035, 0.98, 1, 0.00, 0.00, 1.44, 0.00, 1.92, 0.00, 0.82, 2.21, 2.94, 1.62, 0.00, 0.00, 0.00, 0.00, 1.84, 0.29, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8849, 1, 369.035, 0.98, 1, 0.00, 0.22, 0.00, 0.63, 0.00, 0.00, 0.00, 0.27, 0.22, 0.00, 0.46, 0.00, 0.60, 0.00, 0.95, 1.15, 0.00, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
8850, 0, 369.077, 0.98, 1, 0.00, 0.00, 1.41, 0.19, 1.97, 0.00, 0.94, 2.19, 3.00, 1.30, 0.00, 0.00, 0.00, 0.00, 1.82, 0.38, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8850, 1, 369.077, 0.98, 1, 0.04, 0.44, 0.00, 0.63, 0.00, 0.00, 0.00, 0.40, 0.28, 0.00, 0.43, 0.17, 0.65, 0.00, 1.09, 1.32, 0.00, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
8851, 0, 369.119, 0.98, 1, 0.00, 0.00, 1.36, 0.55, 2.00, 0.00, 0.81, 1.95, 2.87, 1.49, 0.00, 0.00, 0.00, 0.00, 1.78, 0.46, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8851, 1, 369.119, 0.98, 1, 0.25, 0.45, 0.00, 0.58, 0.00, 0.00, 0.00, 0.57, 0.19, 0.00, 0.44, 0.07, 0.64, 0.00, 1.22, 1.23, 0.00, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
8852, 0, 369.160, 0.98, 1, 0.08, 0.00, 1.46, 0.40, 2.11, 0.00, 0.85, 2.02, 2.90, 1.55, 0.00, 0.00, 0.00, 0.00, 1.80, 0.37, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8852, 1, 369.160, 0.98, 1, 0.02, 0.35, 0.00, 0.55, 0.00, 0.00, 0.00, 0.52, 0.28, 0.00, 0.34, 0.00, 0.57, 0.00, 1.39, 1.13, 0.00, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
8853, 0, 369.202, 0.98, 1, 0.14, 0.00, 1.20, 0.27, 2.09, 0.00, 0.78, 1.99, 2.95, 1.42, 0.00, 0.00, 0.00, 0.00, 1.74, 0.64, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8853, 1, 369.202, 0.98, 1, 0.14, 0.33, 0.00, 0.57, 0.00, 0.00, 0.00, 0.63, 0.35, 0.00, 0.40, 0.08, 0.77, 0.00, 1.63, 1.44, 0.00, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
8854, 0, 369.244, 0.98, 1, 0.00, 0.00, 1.19, 0.33, 2.07, 0.00, 0.71, 1.98, 2.94, 1.38, 0.00, 0.00, 0.00, 0.00, 1.74, 0.52, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8854, 1, 369.244, 0.98, 1, 0.24, 0.39, 0.00, 0.53, 0.00, 0.00, 0.00, 0.75, 0.35, 0.00, 0.29, 0.00, 0.69, 0.00, 1.76, 1.53, 0.00, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
8855, 0, 369.286, 0.98, 1, 0.00, 0.00, 1.14, 0.47, 2.08, 0.00, 0.71, 1.90, 2.86, 1.29, 0.00, 0.00, 0.00, 0.00, 1.63, 0.48, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8855, 1, 369.286, 0.98, 1, 0.19, 0.26, 0.00, 0.49, 0.02, 0.00, 0.00, 0.81, 0.38, 0.00, 0.34, 0.00, 0.68, 0.00, 1.89, 1.29, 0.00, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
8856, 0, 369.327, 0.98, 1, 0.00, 0.00, 1.26, 0.63, 2.05, 0.00, 0.84, 2.05, 2.86, 1.30, 0.00, 0.00, 0.00, 0.00, 1.63, 0.23, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8856, 1, 369.327, 0.98, 1, 0.04, 0.25, 0.00, 0.51, 0.04, 0.00, 0.02, 0.88, 0.37, 0.00, 0.32, 0.00, 0.67, 0.00, 1.96, 1.29, 0.00, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
8857, 0, 369.369, 0.98, 1, 0.00, 0.00, 1.21, 0.43, 2.03, 0.00, 0.77, 2.03, 2.90, 1.36, 0.00, 0.00, 0.00, 0.00, 1.62, 0.26, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8857, 1, 369.369, 0.98, 1, 0.24, 0.37, 0.00, 0.32, 0.00, 0.00, 0.00, 0.93, 0.40, 0.00, 0.39, 0.00, 0.79, 0.00, 2.04, 1.21, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
8858, 0, 369.411, 0.98, 1, 0.00, 0.00, 1.37, 0.52, 2.02, 0.00, 0.82, 2.00, 2.84, 1.47, 0.00, 0.00, 0.00, 0.00, 1.65, 0.24, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8858, 1, 369.411, 0.98, 1, 0.21, 0.40, 0.00, 0.49, 0.09, 0.00, 0.02, 0.74, 0.31, 0.00, 0.41, 0.00, 0.82, 0.00, 2.04, 1.00, 0.00, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
8859, 0, 369.452, 0.98, 1, 0.00, 0.00, 1.27, 0.77, 1.98, 0.00, 0.86, 2.00, 2.89, 1.44, 0.00, 0.00, 0.00, 0.00, 1.68, 0.40, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8859, 1, 369.452, 0.98, 1, 0.13, 0.38, 0.00, 0.73, 0.00, 0.00, 0.08, 0.86, 0.34, 0.00, 0.34, 0.00, 0.76, 0.00, 2.12, 1.13, 0.00, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
8860, 0, 369.494, 0.98, 1, 0.00, 0.00, 1.16, 0.57, 2.01, 0.00, 0.78, 2.02, 2.85, 1.42, 0.00, 0.00, 0.00, 0.00, 1.71, 0.43, 0.00, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
8860, 1, 369.494, 0.98, 1, 0.01, 0.40, 0.00, 0.21, 0.00, 0.00, 0.09, 0.91, 0.38, 0.00, 0.29, 0.00, 0.62, 0.00, 2.06, 1.04, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
