start_time,end_time,speaker
836.72,839.36,SPEAKER_1
843.44,846.48,SPEAKER_1
847.04,848.16,SPEAKER_1
852.8,854.08,SPEAKER_1
855.76,860.4,SPEAKER_1
860.64,862.4,SPEAKER_1
863.76,867.52,SPEAKER_1
867.6,871.04,SPEAKER_1
873.2,874.96,SPEAKER_1
876.0799999999999,879.76,SPEAKER_1
881.8399999999999,883.36,SPEAKER_1
883.52,884.0,SPEAKER_0
884.3199999999999,884.64,SPEAKER_0
884.96,894.0799999999999,SPEAKER_1
895.9200000000001,896.72,SPEAKER_1
899.52,900.0699999999999,SPEAKER_1
900.0,901.12,SPEAKER_0
902.0,903.76,SPEAKER_0
904.96,905.68,SPEAKER_0
906.08,906.64,SPEAKER_1
906.72,907.44,SPEAKER_1
906.8,907.12,SPEAKER_0
907.6,907.84,SPEAKER_0
908.48,909.2,SPEAKER_1
909.44,910.16,SPEAKER_0
914.08,920.16,SPEAKER_2
920.8,924.56,SPEAKER_2
