start_time,end_time,speaker
275.36,276.24,SPEAKER_00
276.56,277.04,SPEAKER_00
279.76,281.92,SPEAKER_00
283.68,284.32,SPEAKER_00
285.6,287.2,SPEAKER_00
289.04,290.24,SPEAKER_00
291.12,293.12,SPEAKER_00
295.68,297.04,SPEAKER_00
297.68,298.0,SPEAKER_00
298.88,300.07,SPEAKER_00
300.0,300.72,SPEAKER_01
300.72,302.72,SPEAKER_00
303.52,303.92,SPEAKER_01
305.12,305.68,SPEAKER_00
306.16,307.2,SPEAKER_00
310.88,314.24,SPEAKER_00
314.32,316.4,SPEAKER_00
317.52,319.76,SPEAKER_00
318.0,318.08,SPEAKER_01
318.48,318.64,SPEAKER_01
320.56,322.64,SPEAKER_00
324.88,325.36,SPEAKER_00
325.6,326.48,SPEAKER_00
327.68,328.96,SPEAKER_00
330.08,330.8,SPEAKER_00
332.56,333.28,SPEAKER_00
334.8,335.28,SPEAKER_00
337.44,337.84000000000003,SPEAKER_00
338.24,338.72,SPEAKER_00
340.56,341.68,SPEAKER_00
340.64,340.88,SPEAKER_01
342.72,344.0,SPEAKER_00
344.96,346.0,SPEAKER_00
354.56,355.36,SPEAKER_00
355.84000000000003,357.6,SPEAKER_00
357.68,358.24,SPEAKER_00
359.44,360.08,SPEAKER_01
371.84,373.68,SPEAKER_00
374.48,377.28,SPEAKER_00
378.4,387.52,SPEAKER_00
380.96,381.76,SPEAKER_01
387.92,388.0,SPEAKER_00
388.16,389.04,SPEAKER_00
393.04,395.04,SPEAKER_00
395.68,396.32,SPEAKER_00
396.4,398.0,SPEAKER_00
399.2,400.64,SPEAKER_00
401.76,402.24,SPEAKER_00
405.68,407.6,SPEAKER_01
408.48,410.48,SPEAKER_01
409.12,409.68,SPEAKER_00
410.08,414.8,SPEAKER_00
417.44,419.12,SPEAKER_00
421.52,424.56,SPEAKER_00
425.12,425.92,SPEAKER_00
428.32,429.04,SPEAKER_00
429.36,430.64,SPEAKER_00
435.52,436.56,SPEAKER_00
436.88,437.44,SPEAKER_00
438.96,439.44,SPEAKER_00
442.72,443.44,SPEAKER_00
446.88,449.92,SPEAKER_00
451.52,453.68,SPEAKER_00
454.4,456.88,SPEAKER_00
458.4,460.24,SPEAKER_00
460.64,464.64,SPEAKER_00
465.76,467.52,SPEAKER_00
468.24,471.12,SPEAKER_00
472.24,474.32,SPEAKER_00
475.12,475.68,SPEAKER_00
478.96,479.92,SPEAKER_00
481.04,482.48,SPEAKER_00
483.44,484.16,SPEAKER_00
486.32,487.12,SPEAKER_00
487.76,488.48,SPEAKER_00
490.32,491.36,SPEAKER_00
492.56,493.04,SPEAKER_00
494.72,495.52,SPEAKER_00
497.44,498.56,SPEAKER_00
502.32,503.36,SPEAKER_00
506.4,506.8,SPEAKER_00
509.2,509.52,SPEAKER_01
512.96,516.4,SPEAKER_00
518.0,518.64,SPEAKER_01
519.6800000000001,522.24,SPEAKER_01
525.6,526.56,SPEAKER_00
527.28,530.64,SPEAKER_00
531.52,532.56,SPEAKER_00
533.6800000000001,535.04,SPEAKER_00
535.6,536.48,SPEAKER_00
536.56,536.72,SPEAKER_00
536.8,540.16,SPEAKER_00
540.8,541.92,SPEAKER_00
542.72,544.0,SPEAKER_00
545.76,551.36,SPEAKER_00
552.0,553.2,SPEAKER_00
554.24,558.24,SPEAKER_00
558.88,561.28,SPEAKER_00
562.0,565.9200000000001,SPEAKER_00
566.72,570.4,SPEAKER_00
571.76,576.24,SPEAKER_00
577.12,577.6800000000001,SPEAKER_00
578.24,579.76,SPEAKER_00
580.72,582.0799999999999,SPEAKER_00
582.8,583.2,SPEAKER_01
583.12,583.6,SPEAKER_00
584.4,585.52,SPEAKER_01
585.6800000000001,586.96,SPEAKER_01
589.2,590.1600000000001,SPEAKER_01
591.6800000000001,593.76,SPEAKER_01
595.12,600.0699999999999,SPEAKER_01
600.0,600.32,SPEAKER_01
600.88,603.44,SPEAKER_01
602.32,604.24,SPEAKER_00
604.56,605.2,SPEAKER_00
604.72,606.56,SPEAKER_01
609.36,610.56,SPEAKER_01
610.88,616.08,SPEAKER_01
613.6,613.92,SPEAKER_00
616.64,618.24,SPEAKER_01
619.6,620.24,SPEAKER_01
620.8,622.0,SPEAKER_01
622.88,625.52,SPEAKER_01
624.96,625.6,SPEAKER_00
625.6,628.72,SPEAKER_01
628.88,636.4,SPEAKER_00
632.64,632.96,SPEAKER_01
637.84,640.8,SPEAKER_01
641.76,642.48,SPEAKER_01
641.84,642.88,SPEAKER_00
644.16,644.64,SPEAKER_01
644.8,645.2,SPEAKER_00
647.12,649.52,SPEAKER_00
650.32,652.48,SPEAKER_00
652.96,654.08,SPEAKER_01
666.3199999999999,667.36,SPEAKER_00
676.4,677.28,SPEAKER_01
677.44,678.24,SPEAKER_01
681.36,683.36,SPEAKER_01
685.52,687.6800000000001,SPEAKER_01
694.56,695.12,SPEAKER_01
695.2,696.88,SPEAKER_01
703.2,703.52,SPEAKER_01
710.3199999999999,710.72,SPEAKER_01
716.88,717.36,SPEAKER_00
718.8,719.28,SPEAKER_00
721.92,722.8,SPEAKER_00
725.12,726.16,SPEAKER_00
726.72,730.88,SPEAKER_00
728.0,728.56,SPEAKER_01
731.04,735.76,SPEAKER_00
731.84,732.0,SPEAKER_01
733.6800000000001,733.92,SPEAKER_01
734.56,735.04,SPEAKER_01
736.48,737.04,SPEAKER_00
738.0,739.6800000000001,SPEAKER_00
741.6800000000001,742.72,SPEAKER_00
741.76,741.92,SPEAKER_01
745.12,745.6,SPEAKER_00
747.12,747.52,SPEAKER_00
748.8,750.4,SPEAKER_00
751.04,751.92,SPEAKER_00
754.8,755.12,SPEAKER_01
758.88,759.04,SPEAKER_00
759.92,762.08,SPEAKER_01
764.16,767.52,SPEAKER_01
771.6,772.08,SPEAKER_00
775.12,776.24,SPEAKER_01
776.96,777.36,SPEAKER_00
778.64,779.36,SPEAKER_01
782.8,784.24,SPEAKER_01
787.28,787.92,SPEAKER_01
796.16,796.8,SPEAKER_00
800.88,802.08,SPEAKER_01
802.16,804.24,SPEAKER_01
804.96,805.6,SPEAKER_01
808.72,810.96,SPEAKER_01
811.52,815.84,SPEAKER_01
816.48,817.36,SPEAKER_01
819.84,820.24,SPEAKER_01
822.96,823.36,SPEAKER_01
825.6,826.16,SPEAKER_01
826.48,827.12,SPEAKER_01
828.0,829.84,SPEAKER_01
830.96,833.04,SPEAKER_01
846.08,848.8,SPEAKER_01
860.4,861.6800000000001,SPEAKER_00
868.48,870.48,SPEAKER_00
871.04,871.6,SPEAKER_00
873.6,877.04,SPEAKER_00
878.56,879.52,SPEAKER_00
882.48,885.8399999999999,SPEAKER_00
886.3199999999999,887.2,SPEAKER_00
888.1600000000001,891.28,SPEAKER_00
891.76,894.48,SPEAKER_00
895.44,896.1600000000001,SPEAKER_00
896.56,900.0699999999999,SPEAKER_00
900.0,902.56,SPEAKER_01
903.12,903.84,SPEAKER_01
904.8,906.24,SPEAKER_01
907.92,909.04,SPEAKER_01
910.64,913.44,SPEAKER_01
914.8,918.48,SPEAKER_01
920.4,921.84,SPEAKER_01
922.8,924.08,SPEAKER_01
924.72,927.68,SPEAKER_01
928.72,929.84,SPEAKER_01
930.8,932.16,SPEAKER_01
933.68,936.24,SPEAKER_01
936.88,942.48,SPEAKER_01
943.2,944.56,SPEAKER_01
945.76,946.56,SPEAKER_00
946.72,948.64,SPEAKER_01
949.6,952.32,SPEAKER_01
953.04,953.2,SPEAKER_00
953.6,954.0,SPEAKER_01
955.2,956.4,SPEAKER_01
958.48,960.16,SPEAKER_01
960.96,961.52,SPEAKER_01
965.36,966.4,SPEAKER_01
969.92,970.96,SPEAKER_01
973.68,974.0,SPEAKER_01
976.88,978.0,SPEAKER_00
979.44,981.76,SPEAKER_00
983.44,984.16,SPEAKER_00
985.36,987.2,SPEAKER_00
988.32,990.0,SPEAKER_00
991.92,995.12,SPEAKER_00
995.76,1001.36,SPEAKER_00
997.76,998.08,SPEAKER_01
1002.0,1004.56,SPEAKER_00
1004.0,1004.4,SPEAKER_01
1005.52,1006.88,SPEAKER_00
1008.4,1016.24,SPEAKER_00
1016.72,1017.76,SPEAKER_01
1017.76,1021.44,SPEAKER_00
1018.24,1019.04,SPEAKER_01
1022.48,1028.24,SPEAKER_00
1028.48,1030.24,SPEAKER_00
1030.8,1031.52,SPEAKER_00
1033.52,1035.92,SPEAKER_00
1036.0,1037.6,SPEAKER_00
1038.32,1041.44,SPEAKER_00
1042.32,1043.52,SPEAKER_00
1044.24,1046.96,SPEAKER_00
1047.52,1048.24,SPEAKER_00
1048.56,1048.88,SPEAKER_00
1049.92,1050.32,SPEAKER_01
1050.88,1051.92,SPEAKER_01
1052.16,1052.88,SPEAKER_00
1056.88,1058.16,SPEAKER_01
1063.6,1067.68,SPEAKER_02
1067.92,1069.68,SPEAKER_02
1070.32,1071.92,SPEAKER_02
1072.16,1074.0,SPEAKER_02
