start_time,end_time,speaker
220.64,221.12,SPEAKER_00
221.12,231.92,SPEAKER_01
232.16,235.2,SPEAKER_00
235.76,238.0,SPEAKER_00
238.56,240.24,SPEAKER_00
240.56,243.52,SPEAKER_00
244.16,245.84,SPEAKER_00
245.6,246.08,SPEAKER_01
246.48,249.76,SPEAKER_00
249.76,250.16,SPEAKER_01
250.24,256.64,SPEAKER_00
256.32,256.8,SPEAKER_01
257.04,260.24,SPEAKER_00
259.44,261.84,SPEAKER_01
261.04,261.28,SPEAKER_00
261.76,262.0,SPEAKER_00
262.0,270.48,SPEAKER_01
270.64,270.96,SPEAKER_00
271.04,282.64,SPEAKER_01
276.56,277.76,SPEAKER_00
285.52,287.44,SPEAKER_00
288.4,290.24,SPEAKER_00
290.64,293.36,SPEAKER_00
293.44,294.8,SPEAKER_00
294.96,295.68,SPEAKER_01
295.12,295.28,SPEAKER_00
296.08,296.8,SPEAKER_00
298.16,300.0,SPEAKER_00
300.24,301.68,SPEAKER_01
302.4,303.36,SPEAKER_01
304.08,307.36,SPEAKER_01
307.68,309.04,SPEAKER_01
309.92,310.8,SPEAKER_01
311.2,318.16,SPEAKER_01
318.24,318.48,SPEAKER_00
318.64,321.28,SPEAKER_01
322.72,325.44,SPEAKER_01
323.6,324.08,SPEAKER_00
326.72,328.56,SPEAKER_01
328.32,328.72,SPEAKER_00
329.12,331.04,SPEAKER_01
331.84,332.64,SPEAKER_01
332.96,333.28,SPEAKER_00
333.44,335.68,SPEAKER_01
335.84000000000003,336.48,SPEAKER_01
335.84000000000003,338.32,SPEAKER_00
339.36,355.36,SPEAKER_00
356.48,368.56,SPEAKER_00
368.24,374.56,SPEAKER_01
375.44,376.64,SPEAKER_01
377.2,378.08,SPEAKER_01
378.8,379.12,SPEAKER_01
379.6,390.16,SPEAKER_01
390.24,390.56,SPEAKER_00
390.24,392.0,SPEAKER_01
392.32,393.6,SPEAKER_01
393.84,403.6,SPEAKER_01
400.0,400.56,SPEAKER_00
403.92,406.08,SPEAKER_01
405.6,407.44,SPEAKER_00
408.24,408.88,SPEAKER_00
409.68,410.32,SPEAKER_00
411.2,411.6,SPEAKER_01
419.84,420.0,SPEAKER_01
420.0,422.4,SPEAKER_00
423.04,425.84,SPEAKER_00
426.32,429.52,SPEAKER_00
429.92,435.84,SPEAKER_01
430.4,433.04,SPEAKER_00
433.6,434.0,SPEAKER_00
435.84,436.32,SPEAKER_00
436.8,437.28,SPEAKER_01
437.68,439.44,SPEAKER_01
439.68,441.2,SPEAKER_00
440.4,444.56,SPEAKER_01
444.88,449.28,SPEAKER_00
450.4,473.12,SPEAKER_00
473.28,474.32,SPEAKER_00
475.68,480.56,SPEAKER_00
481.68,481.76,SPEAKER_01
486.08,486.8,SPEAKER_00
488.16,488.72,SPEAKER_01
492.72,496.88,SPEAKER_00
497.28,498.8,SPEAKER_00
499.36,504.0,SPEAKER_01
504.48,508.4,SPEAKER_01
509.04,509.36,SPEAKER_00
510.08,513.28,SPEAKER_01
514.72,516.4,SPEAKER_00
517.04,518.48,SPEAKER_01
519.6800000000001,520.08,SPEAKER_01
520.16,523.04,SPEAKER_01
524.88,536.4,SPEAKER_00
536.72,537.52,SPEAKER_01
537.84,543.92,SPEAKER_00
543.28,545.84,SPEAKER_01
546.24,547.04,SPEAKER_01
547.12,549.6800000000001,SPEAKER_00
548.48,555.12,SPEAKER_01
555.52,558.3199999999999,SPEAKER_01
558.1600000000001,562.8,SPEAKER_00
564.1600000000001,564.48,SPEAKER_01
565.44,567.2,SPEAKER_00
568.0799999999999,568.24,SPEAKER_01
570.56,571.6800000000001,SPEAKER_01
571.76,572.24,SPEAKER_00
575.12,576.4,SPEAKER_01
577.52,581.52,SPEAKER_01
582.1600000000001,584.88,SPEAKER_01
586.64,588.3199999999999,SPEAKER_00
588.8,595.9200000000001,SPEAKER_00
590.8,591.04,SPEAKER_01
596.48,598.48,SPEAKER_00
599.12,599.76,SPEAKER_00
609.76,611.52,SPEAKER_01
612.64,616.72,SPEAKER_01
619.04,619.68,SPEAKER_01
622.64,629.92,SPEAKER_01
630.64,650.8,SPEAKER_01
651.04,651.12,SPEAKER_01
651.2,671.6,SPEAKER_01
661.52,661.84,SPEAKER_00
671.6,698.16,SPEAKER_00
697.6,706.72,SPEAKER_01
706.72,709.76,SPEAKER_00
706.8,731.76,SPEAKER_01
732.56,776.72,SPEAKER_01
755.36,756.48,SPEAKER_00
776.96,812.3199999999999,SPEAKER_00
813.44,836.64,SPEAKER_00
837.12,855.6,SPEAKER_00
841.36,843.92,SPEAKER_01
852.08,873.6,SPEAKER_01
874.1600000000001,900.0699999999999,SPEAKER_01
900.0,902.56,SPEAKER_01
903.28,912.24,SPEAKER_01
913.12,914.64,SPEAKER_00
918.56,918.96,SPEAKER_00
921.12,922.0,SPEAKER_00
922.24,922.72,SPEAKER_00
923.12,930.08,SPEAKER_00
930.32,930.4,SPEAKER_00
930.48,931.6,SPEAKER_00
932.0,935.28,SPEAKER_00
935.76,943.2,SPEAKER_00
941.52,945.36,SPEAKER_01
945.2,950.16,SPEAKER_00
949.28,952.96,SPEAKER_01
950.32,956.24,SPEAKER_00
958.56,963.28,SPEAKER_00
964.32,965.6,SPEAKER_00
966.88,968.0,SPEAKER_00
968.56,972.08,SPEAKER_00
973.04,974.72,SPEAKER_00
975.36,978.32,SPEAKER_00
979.12,981.36,SPEAKER_00
981.28,982.24,SPEAKER_01
983.04,999.44,SPEAKER_01
991.36,994.0,SPEAKER_00
995.12,996.0,SPEAKER_00
996.72,997.12,SPEAKER_00
999.6,1002.96,SPEAKER_00
1002.56,1015.36,SPEAKER_01
1015.84,1018.32,SPEAKER_00
1017.76,1019.04,SPEAKER_01
1020.24,1022.4,SPEAKER_00
1023.12,1024.16,SPEAKER_00
1024.96,1025.84,SPEAKER_00
1025.84,1027.52,SPEAKER_01
1027.52,1028.56,SPEAKER_00
1028.88,1029.2,SPEAKER_00
1029.68,1030.88,SPEAKER_00
1031.36,1032.72,SPEAKER_00
1033.6,1035.76,SPEAKER_00
1037.68,1041.44,SPEAKER_00
1041.2,1041.44,SPEAKER_01
1041.52,1044.72,SPEAKER_00
1044.88,1047.2,SPEAKER_00
1048.72,1051.12,SPEAKER_00
1053.12,1057.68,SPEAKER_00
1058.24,1060.56,SPEAKER_00
1061.84,1063.44,SPEAKER_00
1067.2,1071.6,SPEAKER_01
1073.68,1074.8,SPEAKER_00
1074.8,1079.44,SPEAKER_01
1082.16,1083.68,SPEAKER_01
1084.72,1086.16,SPEAKER_00
1088.48,1091.92,SPEAKER_01
1092.24,1094.88,SPEAKER_01
1096.64,1097.36,SPEAKER_01
1097.44,1098.88,SPEAKER_00
1098.96,1100.64,SPEAKER_01
1106.16,1109.76,SPEAKER_00
1112.72,1122.32,SPEAKER_01
1123.04,1123.36,SPEAKER_01
1124.16,1124.8,SPEAKER_01
1124.88,1132.64,SPEAKER_01
1133.28,1136.0,SPEAKER_01
1136.32,1137.52,SPEAKER_00
1140.8,1142.0,SPEAKER_01
1142.64,1143.28,SPEAKER_00
1144.64,1145.28,SPEAKER_00
1145.44,1146.08,SPEAKER_01
1146.08,1146.32,SPEAKER_00
1146.32,1158.4,SPEAKER_01
1152.64,1152.8,SPEAKER_00
1158.72,1160.32,SPEAKER_01
1160.72,1163.92,SPEAKER_01
1164.08,1164.4,SPEAKER_00
1164.96,1168.08,SPEAKER_01
1168.64,1168.72,SPEAKER_00
1168.8,1168.96,SPEAKER_00
1170.0,1170.24,SPEAKER_00
1170.72,1170.96,SPEAKER_01
1171.04,1171.28,SPEAKER_00
1172.24,1172.56,SPEAKER_00
1173.44,1174.16,SPEAKER_00
1175.76,1176.56,SPEAKER_00
1177.44,1178.88,SPEAKER_00
1179.28,1181.04,SPEAKER_00
1181.2,1181.84,SPEAKER_00
1182.0,1182.08,SPEAKER_00
1182.16,1197.84,SPEAKER_00
1198.8,1200.07,SPEAKER_00
1200.0,1200.8,SPEAKER_01
1201.6,1211.2,SPEAKER_01
1211.92,1213.92,SPEAKER_01
1214.32,1216.4,SPEAKER_01
1216.72,1217.68,SPEAKER_01
1218.64,1219.28,SPEAKER_01
1219.76,1221.28,SPEAKER_01
1221.84,1223.44,SPEAKER_01
1224.8,1225.76,SPEAKER_01
1225.6,1229.12,SPEAKER_00
1226.96,1228.16,SPEAKER_01
1228.32,1231.2,SPEAKER_01
1232.56,1235.68,SPEAKER_01
1237.44,1238.24,SPEAKER_01
1239.44,1241.92,SPEAKER_01
1242.64,1245.44,SPEAKER_01
1245.68,1245.76,SPEAKER_01
1248.88,1250.88,SPEAKER_01
1250.88,1251.84,SPEAKER_00
1251.92,1252.56,SPEAKER_01
1254.32,1254.64,SPEAKER_01
1254.96,1255.36,SPEAKER_01
1255.92,1256.16,SPEAKER_00
1256.24,1256.72,SPEAKER_01
1256.64,1257.2,SPEAKER_00
1257.68,1260.56,SPEAKER_00
1261.04,1263.76,SPEAKER_00
1264.4,1264.72,SPEAKER_00
1264.48,1266.4,SPEAKER_01
1267.68,1268.24,SPEAKER_01
1270.08,1271.92,SPEAKER_01
1274.0,1277.44,SPEAKER_01
1279.36,1279.44,SPEAKER_01
1279.52,1280.16,SPEAKER_01
1281.28,1283.36,SPEAKER_01
1283.84,1285.12,SPEAKER_01
1286.08,1286.96,SPEAKER_01
1287.52,1290.0,SPEAKER_01
1290.48,1292.32,SPEAKER_01
1292.88,1294.32,SPEAKER_01
1295.12,1296.08,SPEAKER_01
1297.44,1299.2,SPEAKER_01
1300.0,1300.88,SPEAKER_01
1301.68,1304.32,SPEAKER_01
1305.36,1306.48,SPEAKER_01
1307.6,1312.96,SPEAKER_01
1313.6,1314.4,SPEAKER_01
1314.64,1315.04,SPEAKER_01
1315.6,1318.08,SPEAKER_01
1319.36,1319.84,SPEAKER_01
1320.08,1321.12,SPEAKER_01
1321.28,1321.6,SPEAKER_00
1322.0,1324.16,SPEAKER_00
1324.48,1334.0,SPEAKER_00
1327.6,1327.84,SPEAKER_01
1329.12,1330.08,SPEAKER_01
1334.4,1337.6,SPEAKER_00
1335.44,1335.68,SPEAKER_01
1337.6,1338.56,SPEAKER_01
1338.48,1342.32,SPEAKER_00
1341.92,1343.2,SPEAKER_01
1343.36,1345.2,SPEAKER_01
1345.68,1347.6,SPEAKER_01
1345.76,1351.76,SPEAKER_00
1350.0,1350.4,SPEAKER_01
1352.24,1358.24,SPEAKER_00
1353.52,1354.16,SPEAKER_01
1358.8,1370.48,SPEAKER_00
1362.32,1362.48,SPEAKER_01
1366.08,1366.32,SPEAKER_01
1366.88,1367.12,SPEAKER_01
1370.88,1371.12,SPEAKER_01
1372.08,1373.12,SPEAKER_01
1373.44,1374.72,SPEAKER_01
1376.16,1376.48,SPEAKER_01
1376.8,1377.6,SPEAKER_01
1378.72,1379.76,SPEAKER_01
1381.92,1383.6,SPEAKER_01
1383.84,1384.08,SPEAKER_00
1384.64,1384.88,SPEAKER_00
1386.16,1389.36,SPEAKER_01
1387.92,1388.24,SPEAKER_00
1390.0,1390.56,SPEAKER_01
1390.8,1392.08,SPEAKER_01
1392.24,1393.36,SPEAKER_01
1393.92,1394.48,SPEAKER_01
1395.76,1396.08,SPEAKER_01
1397.84,1399.84,SPEAKER_01
1402.72,1405.04,SPEAKER_01
1404.88,1406.4,SPEAKER_00
1406.0,1406.88,SPEAKER_01
1410.64,1412.24,SPEAKER_00
1412.4,1413.44,SPEAKER_00
1414.0,1414.4,SPEAKER_00
1415.36,1417.84,SPEAKER_00
1418.4,1420.16,SPEAKER_00
1420.48,1420.64,SPEAKER_01
1420.72,1422.72,SPEAKER_00
1423.2,1426.16,SPEAKER_00
1426.4,1428.64,SPEAKER_00
1429.04,1429.6,SPEAKER_01
1429.36,1431.44,SPEAKER_00
1430.08,1430.24,SPEAKER_01
1432.8,1433.36,SPEAKER_00
1434.0,1434.8,SPEAKER_01
1434.8,1435.28,SPEAKER_00
1436.24,1436.48,SPEAKER_01
1437.04,1437.44,SPEAKER_01
1437.28,1438.08,SPEAKER_00
1438.64,1439.36,SPEAKER_01
1439.36,1439.6,SPEAKER_00
1439.52,1442.16,SPEAKER_01
1442.24,1442.88,SPEAKER_01
1442.4,1442.56,SPEAKER_00
1443.2,1443.92,SPEAKER_01
1447.52,1447.92,SPEAKER_01
1448.64,1450.08,SPEAKER_01
1451.92,1454.24,SPEAKER_01
1455.2,1455.92,SPEAKER_01
1457.68,1460.16,SPEAKER_01
1462.48,1464.16,SPEAKER_01
1464.88,1467.36,SPEAKER_01
1467.44,1468.96,SPEAKER_01
1469.76,1470.4,SPEAKER_01
1471.2,1474.0,SPEAKER_01
1474.8,1475.84,SPEAKER_01
1476.48,1477.92,SPEAKER_01
1478.72,1479.44,SPEAKER_01
1479.84,1480.96,SPEAKER_01
1481.92,1482.8,SPEAKER_01
1483.52,1484.48,SPEAKER_01
1486.08,1486.48,SPEAKER_00
1486.8,1488.08,SPEAKER_00
1486.96,1487.36,SPEAKER_01
1487.84,1487.92,SPEAKER_01
1488.32,1490.64,SPEAKER_00
1490.08,1490.48,SPEAKER_01
1491.52,1492.16,SPEAKER_00
1492.64,1493.76,SPEAKER_01
1494.0,1494.88,SPEAKER_00
1496.72,1499.6,SPEAKER_00
1500.32,1500.8,SPEAKER_01
1501.2,1503.36,SPEAKER_00
1503.44,1504.0,SPEAKER_01
1507.2,1508.0,SPEAKER_01
1510.24,1512.0,SPEAKER_01
1512.72,1514.56,SPEAKER_01
1515.92,1516.24,SPEAKER_00
1516.32,1516.96,SPEAKER_01
1517.04,1519.52,SPEAKER_00
1520.16,1522.24,SPEAKER_00
1523.2,1524.16,SPEAKER_01
1527.04,1528.16,SPEAKER_01
1529.28,1531.04,SPEAKER_01
1532.56,1533.36,SPEAKER_01
1534.24,1535.44,SPEAKER_01
1536.88,1537.44,SPEAKER_01
1537.6,1538.32,SPEAKER_00
1538.32,1539.36,SPEAKER_01
1539.84,1540.56,SPEAKER_01
1542.96,1543.76,SPEAKER_01
1544.88,1545.36,SPEAKER_00
1545.36,1545.76,SPEAKER_01
1548.08,1548.96,SPEAKER_01
1549.04,1549.6,SPEAKER_00
1549.76,1550.64,SPEAKER_01
1554.24,1555.2,SPEAKER_00
1556.64,1557.44,SPEAKER_01
1558.56,1564.8,SPEAKER_03
1565.2,1569.12,SPEAKER_03
